HEPES,HEPES_pH8.0,HEPES_pH7.4,HEPES_pH7.6,HEPES_pH7.8,HEPES_pH7.2,HEPES_pH7.0,MgCl2,CP,Bicarbonate,Formate,CoA,B12,ATP,NADPH,Pco,Ccr,Epi,Mcm,Scr,Ssr,Hbs,Hbd,Ecm,Mco,Mch,Mcl,KatE,Fdh,CA,Gor,CK,yield,yield_std
100,1,0,0,0,0,0,2.5,20,10,20,3,0,10,5,4.01835,2.77515,4.467,2.889425,5.23095,2.76,12.280275,2.1816,2.01775,26.00815,1.1344,14.726,3.2826,23.296,0.0667,4.97115,0.7843,1324.328327,126.6973081
75,0,0,0,0,1,0,7.5,60,20,10,0.4,0,10,10,2.2962,1.8501,2.978,0.456225,13.077375,1.104,2.669625,1.4544,2.8825,84.8687,1.1344,14.726,2.46195,53.872,0.050025,0.828525,0.39215,1937.31847,136.6458045
100,0,0,0,1,0,0,12.5,0,40,5,1,0.1,5,3.75,3.0616,1.2334,0.7445,0.91245,13.077375,2.76,5.33925,2.5452,2.8825,46.5409,1.418,8.358,5.74455,40.768,0.10005,3.037925,1.96075,1428.389784,37.29650782
100,1,0,0,0,0,0,17.5,0,10,10,3,0.1,6,1.25,4.01835,0.92505,2.978,0.91245,13.077375,1.656,2.669625,2.9088,2.8825,34.22125,1.418,14.726,0.82065,53.872,0.16675,3.590275,0.39215,664.7914478,15.73645769
75,0,0,1,0,0,0,20,40,40,0,3,0,8,6.25,4.01835,1.8501,5.2115,1.2166,9.590075,3.864,1.601775,2.5452,2.59425,84.8687,0.2836,19.9,1.6413,7.28,0.016675,1.380875,0.39215,733.9020766,65.78638431
125,0,0,0,1,0,0,2.5,0,20,2.5,0.2,0.1,6,7.5,5.3578,1.2334,5.2115,0.152075,6.9746,1.104,1.601775,3.636,2.8825,62.9671,1.1344,3.582,0.82065,13.104,0.116725,4.694975,1.96075,1829.67361,253.1173138
175,0,0,0,1,0,0,2.5,2.5,5,0,0.4,0.1,6,1.25,2.2962,2.15845,5.2115,0.6083,9.590075,4.968,16.551675,3.636,2.8825,62.9671,0.8508,4.776,5.74455,4.368,0.03335,3.86645,1.96075,497.164396,29.54864735
75,0,0,0,0,1,0,2.5,0,2.5,10,0.3,0.1,5,5,5.3578,0.92505,0.7445,1.2166,13.077375,2.208,0.533925,0.7272,2.8825,46.5409,0.5672,1.99,1.6413,13.104,0.0667,1.933225,1.5686,1222.817057,108.2873311
100,0,0,0,0,0,1,5,10,5,20,0.4,0,10,2.5,7.175625,1.54175,2.2335,0.456225,6.9746,3.864,1.601775,0.7272,0.86475,34.22125,2.2688,11.144,4.9239,30.576,0.0667,4.97115,1.5686,2160.053984,56.89623991
50,0,0,0,0,1,0,20,2.5,40,10,0.5,0,3,10,5.3578,2.15845,5.956,0.152075,9.590075,1.104,39.51045,2.1816,2.59425,26.00815,2.5524,19.9,1.6413,13.104,0.050025,1.380875,2.74505,840.289993,44.93256278
200,1,0,0,0,0,0,20,5,2.5,20,1,0,9,10,4.01835,1.8501,4.467,0.152075,5.23095,4.416,21.890925,1.4544,2.8825,34.22125,2.836,4.776,5.74455,30.576,0.116725,4.694975,2.74505,574.6021013,68.61246471
50,0,0,0,1,0,0,15,0,10,5,0.2,0.1,6,5,5.3578,0.92505,5.956,0.456225,13.077375,1.656,12.280275,3.2724,2.8825,62.9671,0.8508,3.582,1.6413,53.872,0.016675,1.933225,1.5686,1100.946062,85.54817871
100,0,0,0,0,0,1,12.5,60,20,10,0.5,0.1,9,1.25,0.95675,2.77515,1.489,0.456225,3.4873,4.416,39.51045,2.9088,2.59425,34.22125,1.1344,11.144,1.6413,13.104,0.03335,4.694975,3.1372,788.6456837,91.66625537
50,0,0,1,0,0,0,7.5,40,5,10,1,0.1,10,8.75,3.0616,1.54175,6.7005,1.52075,9.590075,2.208,5.33925,2.9088,2.8825,26.00815,0.2836,3.582,3.2826,23.296,0.116725,4.97115,3.52935,836.1105583,46.19148834
50,0,0,0,1,0,0,2.5,10,5,10,2,0.1,6,8.75,4.01835,2.4668,2.2335,1.52075,17.4365,1.104,1.601775,0.3636,2.59425,113.61455,1.7016,4.776,4.9239,4.368,0.083375,2.485575,0.39215,1181.16948,167.6944431
50,0,0,0,0,0,1,15,5,20,10,2,0,3,10,9.5675,0.92505,4.467,2.889425,13.077375,4.416,12.280275,2.1816,2.8825,34.22125,0.5672,3.582,7.38585,4.368,0.016675,2.76175,1.5686,687.5257914,105.1360126
75,0,1,0,0,0,0,2.5,10,10,20,0.3,0,10,6.25,2.2962,1.54175,3.7225,1.52075,5.23095,1.656,21.890925,2.9088,2.306,62.9671,1.7016,14.726,5.74455,4.368,0.050025,2.76175,3.52935,1587.159495,27.40855185
50,0,1,0,0,0,0,20,20,20,0,0.5,0,4,6.25,5.3578,2.4668,5.2115,0.152075,3.4873,2.208,16.551675,1.4544,2.8825,34.22125,2.2688,19.9,4.9239,13.104,0.050025,2.485575,1.96075,789.2431855,36.20365689
50,0,0,1,0,0,0,10,5,20,80,0.5,0.1,9,8.75,2.2962,3.0835,2.978,2.12905,9.590075,4.968,2.669625,0.3636,2.8825,84.8687,0.2836,8.358,0.82065,4.368,0.16675,4.694975,2.74505,2020.277312,175.2479205
150,0,0,0,1,0,0,10,5,20,5,1,0,9,10,5.3578,0.6167,3.7225,0.456225,6.9746,2.76,0.533925,1.818,2.306,84.8687,1.9852,1.592,7.38585,7.28,0.0667,4.694975,1.96075,1113.55001,60.17747365
175,0,0,0,0,0,1,15,5,20,20,0.5,0,9,7.5,5.3578,1.8501,5.956,0.30415,9.590075,2.76,2.669625,2.9088,1.44125,113.61455,1.9852,2.786,1.6413,13.104,0.016675,4.4188,1.96075,1525.8244,79.79924042
125,0,0,0,1,0,0,7.5,20,5,2.5,0.2,0,6,3.75,7.175625,1.54175,2.2335,0.91245,6.9746,0.552,9.076725,1.0908,2.306,62.9671,0.2836,6.368,8.2065,30.576,0.03335,4.97115,2.74505,1077.733875,43.38244566
150,0,0,0,0,1,0,10,10,10,10,5,0.1,6,8.75,3.0616,0.92505,2.2335,0.30415,13.077375,2.76,1.601775,0.7272,2.8825,26.00815,2.836,14.726,7.38585,13.104,0.150075,3.3141,0.7843,907.1564995,41.40621076
125,0,0,0,1,0,0,15,60,2.5,2.5,0.5,0.1,7,5,0.95675,1.8501,3.7225,1.2166,6.9746,4.416,21.890925,2.1816,2.59425,26.00815,1.9852,19.9,1.6413,13.104,0.050025,4.4188,1.96075,840.4761531,219.8766633
75,0,0,0,1,0,0,10,60,10,40,2,0,8,7.5,4.01835,3.0835,0.7445,1.52075,17.4365,4.416,1.601775,1.818,2.8825,34.22125,1.1344,1.194,4.9239,13.104,0.10005,4.97115,0.7843,207.1003647,12.48480632
50,0,0,0,0,1,0,17.5,2.5,20,10,0.5,0,8,8.75,3.0616,0.92505,6.7005,2.889425,5.23095,0.552,16.551675,1.0908,2.59425,113.61455,2.2688,1.99,7.38585,53.872,0.0667,4.694975,0.39215,848.8872303,38.39627957
50,0,1,0,0,0,0,12.5,0,5,80,0.4,0,6,1.25,4.01835,2.15845,5.956,0.456225,6.9746,4.416,1.601775,0.7272,2.59425,113.61455,1.7016,14.726,5.74455,13.104,0.10005,3.3141,0.39215,1541.692574,147.1231541
50,0,0,1,0,0,0,7.5,20,2.5,40,1,0.1,4,7.5,9.5675,0.92505,5.2115,2.12905,9.590075,3.864,1.601775,3.2724,2.01775,34.22125,1.9852,8.358,6.5652,7.28,0.050025,4.142625,2.74505,1259.02097,22.84031049
150,0,0,0,0,0,1,10,0,10,20,1,0.1,3,2.5,3.0616,1.2334,5.956,0.91245,9.590075,4.968,21.890925,1.4544,2.01775,46.5409,0.5672,0.796,1.6413,40.768,0.016675,4.142625,3.1372,516.259728,91.00112875
50,0,0,0,0,1,0,5,2.5,10,5,0.5,0.1,1,1.25,5.3578,2.15845,5.956,1.2166,6.9746,1.656,16.551675,2.1816,0.86475,46.5409,1.9852,19.9,3.2826,13.104,0.016675,5.247325,1.96075,819.751926,36.18847066
50,0,0,0,0,1,0,17.5,10,5,20,4,0.1,5,5,3.0616,1.54175,3.7225,0.91245,13.077375,4.416,12.280275,1.818,2.8825,34.22125,1.9852,1.592,4.9239,23.296,0.03335,3.590275,0.7843,354.0287276,16.9906016
200,0,0,0,0,0,1,5,10,2.5,40,0.4,0,5,1.25,5.3578,0.92505,2.978,2.12905,13.077375,4.416,21.890925,1.0908,2.8825,26.00815,0.2836,1.99,2.46195,4.368,0.16675,3.86645,2.3529,743.7352496,32.44108411
175,0,0,0,0,1,0,5,0,5,10,0.2,0,10,10,3.0616,1.8501,5.956,1.52075,9.590075,3.312,9.076725,1.4544,2.59425,62.9671,2.5524,1.99,1.6413,23.296,0.0667,3.590275,0.7843,1276.745342,80.04248099
100,0,0,0,0,0,1,17.5,20,10,2.5,1,0,9,6.25,5.3578,0.30835,2.2335,0.152075,3.4873,4.416,1.601775,1.818,2.8825,62.9671,1.9852,14.726,4.9239,72.8,0.1334,4.4188,0.7843,737.1333289,32.23500025
150,0,1,0,0,0,0,5,2.5,20,2.5,0.2,0,6,10,4.01835,0.92505,3.7225,0.91245,9.590075,2.76,12.280275,3.2724,2.306,34.22125,1.7016,11.144,0.82065,4.368,0.116725,4.97115,2.3529,1397.02858,28.31378675
175,0,0,1,0,0,0,15,2.5,20,2.5,0.4,0.1,4,8.75,3.0616,1.54175,4.467,1.52075,2.615475,3.312,9.076725,1.4544,2.59425,84.8687,2.5524,19.9,4.9239,4.368,0.10005,3.037925,2.3529,1186.760042,28.16213287
150,0,1,0,0,0,0,7.5,10,10,10,1,0,7,8.75,9.5675,2.15845,6.7005,0.91245,6.9746,0.552,0.533925,2.9088,2.59425,34.22125,0.8508,1.592,2.46195,30.576,0.016675,1.933225,0.39215,814.958344,37.67660132
75,0,0,0,1,0,0,12.5,10,40,80,0.5,0.1,9,3.75,9.5675,2.15845,5.2115,0.30415,6.9746,4.968,0.533925,1.818,2.59425,26.00815,2.836,0.796,0.82065,13.104,0.116725,3.590275,0.39215,862.8629591,293.7633118
75,0,0,1,0,0,0,7.5,20,40,20,0.5,0,9,7.5,7.175625,0.6167,5.956,2.889425,6.9746,4.968,1.601775,1.818,2.59425,26.00815,1.9852,3.582,3.2826,23.296,0.0667,4.694975,1.5686,1735.288839,184.2293587
100,0,0,0,0,1,0,2.5,5,20,20,0.3,0.1,9,2.5,2.2962,0.30835,0.7445,1.52075,3.4873,3.864,2.669625,1.0908,0.5765,84.8687,1.9852,14.726,4.10325,13.104,0.050025,3.86645,2.3529,1709.788306,158.0467027
125,0,0,1,0,0,0,2.5,20,10,20,0.3,0.1,1,8.75,3.0616,1.8501,2.978,0.6083,9.590075,4.416,12.280275,1.4544,1.44125,26.00815,2.2688,14.726,2.46195,30.576,0.03335,2.76175,2.74505,1287.036497,173.3563287
75,0,0,0,1,0,0,2.5,2.5,10,2.5,2,0,6,3.75,2.2962,1.8501,5.956,0.6083,3.4873,1.656,21.890925,1.4544,2.59425,84.8687,1.418,1.194,7.38585,13.104,0.050025,4.97115,3.52935,729.938075,13.67810933
75,0,0,0,0,1,0,12.5,20,5,60,2,0,5,1.25,3.0616,2.4668,0.7445,0.456225,9.590075,4.416,16.551675,1.4544,2.01775,34.22125,0.8508,19.9,4.10325,7.28,0.16675,3.86645,2.74505,663.1312228,51.22776958
100,0,0,1,0,0,0,2.5,5,40,60,4,0,6,2.5,3.0616,2.4668,5.956,0.456225,2.615475,2.208,5.33925,2.1816,2.8825,26.00815,2.2688,19.9,2.46195,7.28,0.0667,4.97115,0.7843,1065.154835,25.17879404
150,0,1,0,0,0,0,2.5,10,2.5,80,0.2,0.1,6,8.75,3.0616,0.6167,4.467,0.91245,3.4873,3.312,1.601775,0.3636,2.59425,26.00815,0.2836,8.358,4.9239,13.104,0.03335,2.485575,3.52935,1400.107977,64.75182371
100,1,0,0,0,0,0,17.5,5,20,5,4,0.1,7,2.5,3.0616,1.54175,0.7445,0.6083,3.4873,2.208,12.280275,0.3636,2.8825,84.8687,2.836,2.786,3.2826,4.368,0.1334,4.4188,0.39215,333.959323,16.14026135
50,0,1,0,0,0,0,10,10,20,5,1,0.1,5,5,9.5675,1.2334,1.489,0.152075,13.077375,3.312,1.601775,1.4544,2.8825,34.22125,1.9852,1.99,3.2826,4.368,0.150075,0.828525,0.7843,932.1151646,86.51464212
75,0,0,1,0,0,0,5,5,2.5,80,0.4,0,9,8.75,3.0616,3.0835,5.2115,0.152075,6.9746,4.416,2.669625,2.5452,2.8825,62.9671,2.5524,2.786,4.10325,23.296,0.03335,3.037925,3.52935,855.9183449,124.6006112
175,0,1,0,0,0,0,7.5,10,20,5,0.3,0,9,1.25,1.72215,0.6167,5.2115,0.30415,6.9746,1.104,0.533925,2.9088,2.8825,34.22125,1.9852,3.582,7.38585,23.296,0.050025,3.86645,1.17645,1347.247916,149.6237842
125,1,0,0,0,0,0,10,10,20,0,0.5,0,5,3.75,3.0616,0.92505,5.2115,2.889425,9.590075,2.76,39.51045,0.3636,2.8825,26.00815,1.7016,0.398,7.38585,13.104,0.16675,4.694975,3.52935,318.0093235,7.961274243
50,0,1,0,0,0,0,10,2.5,2.5,60,0.4,0.1,5,1.25,0.95675,1.54175,3.7225,2.12905,2.615475,4.416,0.533925,2.5452,2.8825,46.5409,1.1344,14.726,1.6413,7.28,0.150075,3.86645,1.17645,1682.502569,58.41287329
150,0,0,0,1,0,0,5,2.5,10,60,0.4,0,10,2.5,9.5675,0.92505,2.978,0.30415,6.9746,0.552,0.533925,1.0908,2.59425,46.5409,0.8508,8.358,1.6413,40.768,0.1334,2.76175,1.96075,1714.038526,25.06789204
100,0,1,0,0,0,0,15,60,10,2.5,0.5,0.1,6,6.25,3.0616,0.6167,0.7445,0.152075,9.590075,4.416,2.669625,2.5452,2.59425,62.9671,2.5524,4.776,5.74455,23.296,0.116725,4.142625,0.7843,1207.07217,53.39920187
125,0,0,0,0,1,0,15,10,20,10,0.5,0.2,8,7.5,4.01835,1.54175,5.956,2.12905,1.74365,1.656,1.601775,2.9088,1.44125,26.00815,2.836,14.726,3.2826,30.576,0.050025,4.142625,3.52935,1679.601796,66.995676
150,0,0,1,0,0,0,2.5,2.5,2.5,10,0.3,0,7,10,7.175625,0.6167,5.2115,0.456225,17.4365,1.656,9.076725,2.9088,2.8825,62.9671,0.2836,3.582,5.74455,53.872,0.083375,0.828525,3.1372,948.8768265,117.8486217
125,0,0,0,0,0,1,5,2.5,20,5,0.5,0,7,5,7.175625,2.4668,5.2115,0.30415,6.9746,0.552,0.533925,0.3636,2.306,46.5409,1.418,19.9,7.38585,40.768,0.10005,2.485575,0.39215,2076.201459,52.73727206
50,0,0,0,0,0,1,12.5,2.5,2.5,20,2,0.1,1,2.5,3.0616,0.6167,1.489,1.2166,5.23095,4.416,39.51045,2.5452,2.8825,34.22125,1.9852,6.368,4.10325,53.872,0.10005,3.037925,0.39215,715.510148,78.29313905
50,0,0,0,1,0,0,20,5,5,20,5,0,8,8.75,3.0616,2.4668,1.489,2.889425,5.23095,2.76,5.33925,2.1816,2.8825,113.61455,0.2836,0.398,0.82065,40.768,0.050025,2.76175,1.96075,208.803703,4.910715645
125,0,0,0,1,0,0,10,40,10,2.5,0.5,0,3,7.5,3.0616,3.0835,0.7445,2.889425,5.23095,1.104,0.533925,3.2724,2.59425,26.00815,2.2688,1.99,0.82065,13.104,0.16675,4.4188,0.39215,1457.696488,92.12611448
75,0,1,0,0,0,0,5,20,5,20,0,0.1,9,8.75,4.01835,1.2334,0.7445,0.91245,5.23095,2.208,9.076725,1.818,2.8825,62.9671,2.836,2.786,1.6413,4.368,0.0667,1.933225,1.5686,1496.879363,70.06932981
100,0,0,0,0,1,0,15,10,10,5,0.4,0.1,4,3.75,7.175625,1.2334,6.7005,0.152075,0.871825,4.968,9.076725,2.9088,2.59425,34.22125,1.1344,19.9,2.46195,13.104,0.0667,4.142625,0.7843,827.1672949,126.347041
150,0,1,0,0,0,0,17.5,2.5,10,40,0.5,0,2,7.5,7.175625,0.30835,3.7225,0.91245,5.23095,0.552,21.890925,1.4544,2.8825,26.00815,1.9852,0.398,6.5652,30.576,0.0667,3.037925,2.3529,389.8170295,19.31551614
125,0,0,0,1,0,0,2.5,40,20,0,0.5,0,7,1.25,3.0616,0.6167,5.956,1.2166,6.9746,1.104,12.280275,0.7272,1.153,62.9671,2.2688,3.582,4.10325,23.296,0.0667,5.247325,3.52935,568.26232,19.73345872
50,0,0,0,1,0,0,12.5,10,10,2.5,0.1,0,5,2.5,7.175625,0.92505,6.7005,2.12905,5.23095,4.968,12.280275,3.2724,2.306,46.5409,2.836,6.368,2.46195,23.296,0.0667,4.142625,2.3529,868.1814251,39.14843472
100,0,0,0,0,1,0,17.5,2.5,20,40,3,0,9,1.25,9.5675,2.15845,5.956,0.91245,2.615475,3.312,9.076725,3.2724,2.306,34.22125,2.5524,4.776,2.46195,23.296,0.0667,3.037925,0.39215,743.5670987,27.07002048
100,0,0,0,0,1,0,5,0,10,5,0.4,0.2,7,3.75,9.5675,0.30835,0.7445,2.12905,3.4873,2.208,12.280275,2.9088,2.8825,46.5409,1.9852,0.398,5.74455,13.104,0.016675,4.4188,3.52935,781.9678401,22.05607006
75,0,0,1,0,0,0,2.5,2.5,5,0,0.3,0.1,4,6.25,3.0616,1.8501,4.467,1.2166,9.590075,1.656,9.076725,0.7272,2.01775,34.22125,1.7016,8.358,6.5652,40.768,0.1334,4.97115,2.74505,1511.534138,102.2311096
100,0,0,1,0,0,0,7.5,0,2.5,20,1,0.1,8,5,5.3578,0.6167,4.467,1.2166,3.4873,1.104,1.601775,1.4544,2.306,113.61455,1.1344,4.776,8.2065,7.28,0.050025,1.933225,3.1372,1578.114985,39.79376074
175,0,0,0,0,0,1,2.5,20,5,40,0.5,0,7,3.75,4.01835,2.4668,5.956,0.456225,13.077375,2.208,5.33925,0.7272,1.44125,26.00815,1.9852,2.786,0.82065,30.576,0.016675,4.4188,1.17645,410.5838581,29.15311337
175,0,0,0,0,0,1,5,20,10,0,0.4,0,7,6.25,7.175625,1.54175,2.978,0.6083,17.4365,0.552,1.601775,0.3636,0.5765,26.00815,0.8508,0.796,4.10325,4.368,0.03335,4.694975,2.3529,750.9796435,32.76440881
75,0,0,0,0,1,0,5,5,20,10,0,0.1,8,2.5,4.01835,2.4668,2.978,1.52075,6.9746,4.968,12.280275,3.636,0.5765,26.00815,1.418,19.9,0.82065,7.28,0.050025,4.142625,0.7843,1846.492443,80.9842161
150,0,0,0,0,0,1,2.5,60,5,40,0.5,0,5,2.5,7.175625,2.15845,1.489,0.30415,9.590075,4.968,1.601775,3.636,2.8825,26.00815,1.1344,1.99,2.46195,7.28,0.016675,3.3141,2.3529,611.7579833,96.07160089
125,0,0,0,0,1,0,17.5,5,20,2.5,0.2,0,6,1.25,1.72215,0.6167,5.2115,0.91245,6.9746,4.968,21.890925,3.636,2.01775,46.5409,1.7016,4.776,2.46195,23.296,0.1334,4.142625,2.74505,521.8321853,43.62530289
75,0,1,0,0,0,0,20,40,5,2.5,1,0.1,8,1.25,3.0616,2.4668,1.489,1.2166,5.23095,3.312,29.365875,0.3636,2.306,46.5409,0.8508,11.144,3.2826,13.104,0.10005,4.694975,0.7843,346.3843986,25.39969996
50,0,0,0,1,0,0,7.5,20,20,20,0.5,0.1,8,7.5,7.175625,2.15845,1.489,0.30415,17.4365,3.312,29.365875,0.3636,1.7295,46.5409,2.5524,2.786,1.6413,13.104,0.116725,4.142625,3.1372,968.6247919,99.34685726
150,0,0,0,1,0,0,17.5,10,2.5,2.5,0,0.1,3,3.75,5.3578,0.30835,3.7225,1.2166,17.4365,3.864,2.669625,1.4544,2.8825,46.5409,1.7016,8.358,0.82065,13.104,0.1334,4.97115,0.39215,641.4274571,21.82435652
50,0,0,0,0,1,0,2.5,2.5,5,2.5,0.4,0.2,10,1.25,3.0616,2.77515,4.467,0.6083,9.590075,3.312,1.601775,0.7272,0.86475,34.22125,1.9852,19.9,8.2065,53.872,0.150075,3.3141,0.39215,1200.572983,99.8014173
125,0,1,0,0,0,0,7.5,20,10,0,0.3,0.1,9,7.5,4.01835,2.77515,4.467,0.152075,13.077375,4.416,2.669625,2.5452,2.01775,26.00815,1.1344,19.9,2.46195,23.296,0.10005,2.76175,0.7843,1207.019862,95.05634518
75,0,0,0,0,1,0,2.5,40,2.5,20,0.5,0.1,10,2.5,5.3578,2.4668,0.7445,0.30415,17.4365,1.656,2.669625,0.7272,2.59425,113.61455,1.7016,2.786,0.82065,4.368,0.03335,0.828525,1.17645,744.7127639,39.42580726
100,0,0,0,0,1,0,7.5,20,10,5,0.4,0,8,5,3.0616,0.6167,2.2335,1.52075,6.9746,3.864,1.601775,2.9088,1.153,84.8687,1.418,14.726,2.46195,72.8,0.150075,5.247325,1.17645,1869.27952,27.50714724
125,0,0,0,0,0,1,10,2.5,20,20,1,0.1,3,2.5,4.01835,0.92505,5.2115,2.12905,5.23095,0.552,1.601775,1.0908,0.5765,26.00815,1.418,1.194,6.5652,23.296,0.0667,4.97115,2.3529,990.5367093,29.85027416
175,0,1,0,0,0,0,2.5,20,10,20,0.4,0.1,10,5,3.0616,1.8501,4.467,2.889425,6.9746,4.416,2.669625,2.5452,2.01775,113.61455,0.2836,0.796,5.74455,23.296,0.050025,5.247325,1.96075,333.2025444,18.30979359
75,0,0,1,0,0,0,5,5,10,60,0,0,8,2.5,2.2962,2.15845,2.2335,0.6083,13.077375,1.656,39.51045,2.9088,2.8825,26.00815,2.5524,6.368,8.2065,13.104,0.016675,3.86645,0.39215,757.9004754,73.9716014
75,0,0,0,1,0,0,15,0,10,20,0.3,0,8,6.25,4.01835,3.0835,1.489,0.6083,13.077375,2.76,12.280275,2.9088,1.44125,84.8687,1.1344,14.726,1.6413,72.8,0.050025,2.485575,2.74505,1607.267254,144.1694861
50,0,0,0,0,1,0,15,20,2.5,2.5,0.4,0.1,10,8.75,5.3578,0.6167,0.7445,0.91245,5.23095,0.552,39.51045,2.1816,0.28825,46.5409,2.2688,19.9,0.82065,7.28,0.083375,3.590275,2.74505,470.962127,26.58053725
100,0,0,0,0,1,0,2.5,2.5,20,40,1,0,4,7.5,5.3578,3.0835,2.978,2.889425,2.615475,1.104,12.280275,2.9088,2.59425,26.00815,2.836,0.796,2.46195,13.104,0.016675,1.933225,2.3529,701.6749369,23.74971449
100,0,0,0,0,1,0,15,5,10,2.5,3,0.1,8,3.75,5.3578,0.92505,6.7005,1.2166,6.9746,3.312,0.533925,2.5452,0.86475,46.5409,2.5524,6.368,4.10325,30.576,0.116725,4.142625,2.74505,960.1709625,20.70216522
50,0,0,1,0,0,0,12.5,20,2.5,5,1,0.2,9,3.75,3.0616,3.0835,6.7005,2.12905,3.4873,1.656,9.076725,2.5452,2.01775,34.22125,2.2688,14.726,2.46195,7.28,0.10005,4.694975,0.7843,971.9150951,35.11741851
125,0,1,0,0,0,0,12.5,20,40,10,0.2,0.1,8,3.75,4.01835,0.30835,0.7445,0.152075,2.615475,2.208,1.601775,2.5452,2.8825,34.22125,2.836,2.786,1.6413,7.28,0.1334,1.933225,0.7843,993.6335489,83.7446955
50,0,0,0,0,1,0,17.5,5,5,10,0.3,0.1,10,2.5,4.01835,0.30835,2.2335,0.152075,0.871825,1.104,5.33925,1.0908,1.7295,26.00815,1.418,14.726,1.6413,23.296,0.0667,3.86645,0.39215,688.4345572,79.66985511
100,0,0,0,0,0,1,2.5,10,5,40,1,0.1,9,2.5,3.0616,1.8501,1.489,0.152075,3.4873,1.656,29.365875,3.2724,1.153,62.9671,1.9852,14.726,0.82065,4.368,0.1334,3.3141,3.52935,1041.043142,88.36847528
175,0,0,0,1,0,0,20,2.5,2.5,60,2,0.1,7,7.5,0.95675,2.4668,1.489,0.6083,5.23095,1.656,16.551675,2.5452,2.8825,84.8687,2.2688,1.99,3.2826,4.368,0.0667,5.247325,2.74505,554.5046492,30.37029546
75,0,0,1,0,0,0,10,10,20,10,0.3,0,7,10,0.95675,0.30835,4.467,1.52075,3.4873,1.656,12.280275,0.3636,2.59425,46.5409,2.836,4.776,5.74455,13.104,0.03335,1.933225,0.7843,1021.591923,110.2921129
50,0,0,0,0,0,1,2.5,10,2.5,10,0.5,0.1,8,3.75,3.0616,2.15845,1.489,0.152075,1.74365,4.416,52.858575,3.636,2.59425,26.00815,0.8508,4.776,1.6413,4.368,0.016675,2.76175,3.52935,804.319595,73.26750713
125,0,0,1,0,0,0,17.5,2.5,2.5,2.5,2,0,7,5,0.95675,2.4668,2.2335,2.889425,3.4873,1.656,21.890925,1.4544,2.8825,84.8687,2.836,1.194,6.5652,13.104,0.050025,4.4188,3.52935,465.9052163,25.72765515
150,0,0,1,0,0,0,10,2.5,20,2.5,0,0.1,8,7.5,4.01835,0.6167,0.7445,0.91245,2.615475,1.104,12.280275,1.4544,2.8825,113.61455,1.1344,14.726,6.5652,4.368,0.0667,3.3141,0.39215,1088.59877,61.60398791
125,1,0,0,0,0,0,20,40,5,10,2,0,4,2.5,3.0616,1.54175,2.2335,0.456225,3.4873,3.864,21.890925,1.818,2.59425,62.9671,0.5672,14.726,4.10325,4.368,0.083375,1.933225,1.5686,351.5382626,16.51058221
175,0,1,0,0,0,0,7.5,10,40,40,0.4,0,8,5,4.01835,1.2334,0.7445,0.6083,13.077375,1.104,16.551675,3.636,2.306,26.00815,2.2688,1.99,3.2826,23.296,0.016675,2.76175,3.52935,397.7548899,17.15436839
125,0,0,1,0,0,0,7.5,10,2.5,2.5,0.5,0.1,7,7.5,7.175625,0.92505,1.489,1.2166,3.4873,3.864,5.33925,2.1816,2.306,62.9671,0.8508,3.582,4.10325,4.368,0.016675,1.933225,3.52935,1137.024152,50.8474549
100,0,0,1,0,0,0,10,5,5,40,0.5,0.1,5,5,9.5675,0.6167,2.2335,0.6083,17.4365,4.416,9.076725,1.818,2.306,62.9671,1.1344,3.582,3.2826,13.104,0.03335,3.3141,1.5686,906.4576526,34.02382217
75,0,0,0,1,0,0,12.5,5,10,10,1,0.1,7,5,3.0616,2.4668,5.956,1.52075,13.077375,2.208,16.551675,1.0908,2.59425,46.5409,2.2688,1.194,0.82065,40.768,0.10005,0.828525,0.39215,429.6160264,20.71526626
