IF1,IF2,IF3,EF-G,EF-Tu,EF-Ts,RF1,RF2,RF3,RRF,AlaRS,ArgRS,AsnRS,AspRS,CysRS,GlnRS,GluRS,GlyRS,HisRS,IleRS,LeuRS,LysRS,MetRS,PheRS,ProRS,SerRS,ThrRS,TrpRS,TyrRS,ValRS,MTF,MK,CK,NDK,PPiase,T7 pol,Ribosome,Ala,Arg,Asn,Asp,Cys,Gln,Glu,Gly,His,Ile,Leu,Lys,Met,Phe,Pro,Ser,Thr,Tyr,Trp,Val,ATP,GTP,CTP,UTP,tRNA,HEPES,K-Glu,spermidine,Mg(OAc)2,CP,DTT,FD,yield
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,13888.88889,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,2.021865023
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,4629.6296299999985,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.987269555
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,2314.814815,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,2.037624223
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,462.962963,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,2.033713181
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,231.4814815,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.906302354
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,138.88888889999998,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,2.015035078
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,0.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,2.09069649
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,50.0,50.0,170.0,9800.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.852793922
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,50.0,50.0,170.0,1960.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.905306303
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,50.0,50.0,170.0,980.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.927209395
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,50.0,50.0,170.0,653.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.919804124
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,50.0,50.0,170.0,490.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.931399878
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,50.0,50.0,170.0,98.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.840447633
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,50.0,50.0,170.0,0.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.859336079
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,50.0,50.0,68000.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.02827866
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,50.0,50.0,34000.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.467937808
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,50.0,50.0,17000.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.611974692
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,50.0,50.0,3400.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.824425327
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,50.0,50.0,1700.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.90237204
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,50.0,50.0,17.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.937602547
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,50.0,50.0,0.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.900977892
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,50.0,4800.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.929725449
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,50.0,480.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.926793337
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,50.0,240.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.855632233
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,50.0,24.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,2.001587711
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,50.0,4.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,2.001676949
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,50.0,2.4,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.822320881
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,50.0,0.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.731629356
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,2500.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.771621264
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,500.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.921705176
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,250.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.929423026
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,25.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.903482109
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,5.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.931040224
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,2.5,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.919207064
24600.0,1000.0,1200.0,1000.0,80000.0,3300.0,0.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.892188016
24600.0,1000.0,1200.0,1000.0,80000.0,33000.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.768068685
24600.0,1000.0,1200.0,1000.0,80000.0,11000.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.852038694
24600.0,1000.0,1200.0,1000.0,80000.0,5500.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.981624367
24600.0,1000.0,1200.0,1000.0,80000.0,1100.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.938684587
24600.0,1000.0,1200.0,1000.0,80000.0,550.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.985945983
24600.0,1000.0,1200.0,1000.0,80000.0,330.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.96167458
24600.0,1000.0,1200.0,1000.0,80000.0,0.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,0.134560557
24600.0,1000.0,1200.0,1000.0,137000.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,2.023462057
24600.0,1000.0,1200.0,1000.0,30400.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,2.400995426
24600.0,1000.0,1200.0,1000.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.98425
24600.0,1000.0,1200.0,1000.0,9120.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,250.0,16.0,41.0,100.0,3.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.0,1.0,0.0,0.0,1.6,100.0,140.0,2.5,15.2,10.0,2.5,0.0075,1.607603074
